bit, value, max detected freq, mag
103,1,76827.74273127753,1785.91090000835
104,0,57620.807048458155,2918.4778333339254
105,1,76827.74273127753,1614.473610947529
106,1,76827.74273127753,1357.9529609157523
107,0,57620.807048458155,2706.409303778265
108,0,57620.807048458155,3154.2151529043867
109,0,52819.073127753305,3110.5034065940636
110,1,76827.74273127753,1666.9771931224402
111,1,76827.74273127753,1765.716698782937
112,0,57620.807048458155,2850.4075185082547
113,1,76827.74273127753,1687.5500714330462
114,1,76827.74273127753,1543.8736752621069
115,0,57620.807048458155,3040.093014631355
116,0,57620.807048458155,2999.8158695539014
117,0,57620.807048458155,2928.3026431853787
118,1,76827.74273127753,1519.5169899735833
119,1,76827.74273127753,1478.1123259187536
120,0,57620.807048458155,2761.5890161228263
121,1,76827.74273127753,1703.7321459001344
122,1,76827.74273127753,1051.6497147144623
123,0,57620.807048458155,3056.2292021803523
124,0,57620.807048458155,2584.073050010953
125,0,57620.807048458155,2984.353289455089
126,1,76827.74273127753,1537.2687363643206
127,1,76827.74273127753,1524.337379479411
128,0,57620.807048458155,3287.7261780317904
129,1,76827.74273127753,1708.865922339251
130,1,76827.74273127753,1567.2749859172918
131,0,57620.807048458155,2546.1807531295526
132,0,57620.807048458155,3109.692863901693
133,0,57620.807048458155,3123.389331988457
134,1,76827.74273127753,1383.306968812315
135,1,76827.74273127753,1643.99018109955
136,0,57620.807048458155,2949.087706481586
137,1,76827.74273127753,1751.076517255789
138,1,76827.74273127753,1617.615235468455
139,0,57620.807048458155,2912.8229490268704
140,0,57620.807048458155,3440.0583759750784
141,0,52418.92863436123,2823.81369292641
142,1,76827.74273127753,1388.8109788895097
143,1,76827.74273127753,1388.1050821254898
144,0,57620.807048458155,2894.7252507593275
145,1,76827.74273127753,1579.2244745915846
146,1,76827.74273127753,1602.2960117467746
147,0,57620.807048458155,2972.43770477648
148,0,57620.807048458155,2666.5136619652185
149,0,57620.807048458155,3379.2950833048244
150,1,76827.74273127753,1656.927525598976
151,1,76827.74273127753,1539.9535694385233
152,0,57620.807048458155,3014.465636754562
153,1,76827.74273127753,1308.9128795963964
154,1,76827.74273127753,1724.308279667636
155,0,52819.073127753305,2843.6101649614016
156,0,57620.807048458155,2672.756607236588
157,0,57620.807048458155,3088.1366638274158
158,1,76827.74273127753,1154.6846976723639
159,1,76827.74273127753,1314.8437062814883
160,0,57620.807048458155,3118.6854553873745
161,1,76827.74273127753,1540.3884767263078
162,1,76827.74273127753,1315.0660026958674
163,0,57620.807048458155,3296.619431626942
164,0,57620.807048458155,3228.2693477732964
165,0,57620.807048458155,3050.577927900121
166,1,76827.74273127753,1595.1413557272328
167,1,76827.74273127753,1379.5123877139688
168,0,57620.807048458155,2795.707025545489
169,1,76827.74273127753,1596.059188338525
170,1,76827.74273127753,1295.718347083664
171,0,57620.807048458155,3025.598782408424
172,0,57620.807048458155,3235.3915874747327
173,0,57620.807048458155,2896.9848644474373
174,1,76827.74273127753,1605.8027297810045
175,1,76827.74273127753,1304.4209019792445
176,0,57620.807048458155,2621.004393768075
177,1,76827.74273127753,1666.9519305937165
178,1,76827.74273127753,1540.989256188017
179,0,57620.807048458155,3206.2824956855466
180,0,52819.073127753305,3173.869674580705
181,0,57620.807048458155,2950.9178379377736
182,1,76827.74273127753,1348.8937918007023
183,1,76827.74273127753,1705.1123681459705
184,0,52819.073127753305,2984.5227689293833
185,1,76827.74273127753,1478.5098688961814
186,1,76827.74273127753,1627.737115245254
187,0,57620.807048458155,2979.5026621382794
188,0,57620.807048458155,3123.3388767573188
189,0,58020.95154185022,2015.6815165448716
190,1,76827.74273127753,1312.5044680073083
191,1,76827.74273127753,1374.2170295821813
192,0,57620.807048458155,2870.799168147055
193,1,76827.74273127753,1286.9747953190874
194,1,76827.74273127753,1741.6177204606163
195,0,57620.807048458155,3281.608992983256
196,0,57620.807048458155,3193.477732737355
197,0,52819.073127753305,3320.5696187117755
198,1,76827.74273127753,1659.1758753906242
199,1,76827.74273127753,1439.07921806251
200,0,57620.807048458155,2963.0081275329603
201,1,76827.74273127753,1634.0978604462753
202,1,76827.74273127753,1629.8971937584595
203,0,57620.807048458155,2643.4432451763632
204,0,57620.807048458155,2824.77530872276
205,0,52418.92863436123,2779.935702378528
206,1,76827.74273127753,1221.1025638153064
207,1,76827.74273127753,1643.6494916812408
208,0,57620.807048458155,2728.791943150978
209,1,76827.74273127753,1724.326487353094
210,1,76827.74273127753,1610.5922084223744
211,0,57620.807048458155,3392.2596619105893
212,0,57620.807048458155,2763.5508402601563
213,0,57620.807048458155,3476.872090800297
214,1,76827.74273127753,1404.9619177789937
215,1,76827.74273127753,1415.634306925256
216,0,57620.807048458155,3270.4313616688482
217,1,76827.74273127753,1680.540612880326
218,1,76827.74273127753,1675.981118461003
219,0,57620.807048458155,3309.8937402082347
220,0,57620.807048458155,3195.823738228941
221,0,57620.807048458155,3028.9000449265686
222,1,76827.74273127753,1576.2760678462423
223,1,76827.74273127753,1885.3393659539004
224,0,57620.807048458155,3037.441128117608
225,1,76827.74273127753,1404.5932012162225
226,1,76827.74273127753,1230.4417319644385
227,0,57620.807048458155,2816.980825202701
228,0,57620.807048458155,2985.9349551264113
229,0,57620.807048458155,2900.2049398760773
230,1,76827.74273127753,1411.4091360768073
231,1,76827.74273127753,1259.6450951966285
232,0,57620.807048458155,3296.9094938452276
233,1,76827.74273127753,1747.0009212117402
234,1,76827.74273127753,1537.895261133976
235,0,57620.807048458155,3009.9440730424985
236,0,57620.807048458155,2882.691265052457
237,0,57620.807048458155,3182.664170485351
238,1,76827.74273127753,1257.0133060346195
239,1,76827.74273127753,1710.6362716971644
240,0,57620.807048458155,2593.1991582309606
241,1,76827.74273127753,1502.132944398307
242,1,76827.74273127753,1776.9550428632012
243,0,57620.807048458155,2913.5946048620262
244,0,57620.807048458155,3224.0307832943145
245,0,57620.807048458155,3158.403074876761
246,1,76827.74273127753,1594.9084055949793
247,1,76827.74273127753,1585.446232168817
248,0,52819.073127753305,2889.7463869683916
249,1,76827.74273127753,1333.0357706365141
250,1,76827.74273127753,1604.4461741625526
251,0,57620.807048458155,2762.291807836188
252,0,57620.807048458155,3084.134995395862
253,0,57620.807048458155,2992.0392118449595
254,1,76827.74273127753,1413.9583970695533
255,1,76827.74273127753,1417.8980657837697
256,0,57620.807048458155,3232.6287157251195
Recorded Data
1100011011000110110001101100011011000110110001101100011011000110110001101100011011000110110001101100011011000110110001101100011011000110110001101100011011000110110001101100011011000110110001101100011011000110110001101100011011000110110001101100011011000110
