bit, value, max detected freq, mag
163,0,54487.179487179485,43543.90335535122
164,0,54487.179487179485,44603.45089234372
165,0,54487.179487179485,43052.89032047308
166,0,54487.179487179485,44927.29495736952
167,0,54487.179487179485,44624.72533988092
168,0,54487.179487179485,43613.066112453445
169,0,54487.179487179485,43604.31662835745
170,0,54487.179487179485,43531.56227173771
171,0,54487.179487179485,44192.74174641576
172,0,54487.179487179485,43285.904578082154
173,0,54487.179487179485,43690.30490984736
174,0,54487.179487179485,42701.2279062486
175,0,54487.179487179485,42444.054256510724
176,0,54487.179487179485,42016.743015053646
177,0,54487.179487179485,43618.40501007485
178,0,54487.179487179485,42582.5587383816
179,0,54487.179487179485,44189.95159798881
180,0,54487.179487179485,42830.271502543605
181,0,54487.179487179485,43829.03815780209
182,0,54487.179487179485,44713.276842444706
183,0,54487.179487179485,44514.95823442848
184,0,54487.179487179485,43982.57609079636
185,0,54487.179487179485,42694.06332073272
186,0,54487.179487179485,44579.394434701004
187,0,54487.179487179485,42826.14008352987
188,0,54487.179487179485,43236.81304742707
189,0,54487.179487179485,42112.948010796616
190,0,54487.179487179485,41373.325450353994
191,0,54487.179487179485,43692.29397722046
192,0,54487.179487179485,44237.90804944152
193,0,54487.179487179485,44679.05371650217
194,0,54487.179487179485,41936.29547304493
195,0,54487.179487179485,44308.99769630553
196,0,54487.179487179485,42624.15066507122
197,0,54487.179487179485,42214.09291097691
198,0,54487.179487179485,43892.90171122424
199,0,54487.179487179485,43103.795836540965
200,0,54487.179487179485,42919.4869812029
201,1,76694.13919413919,63141.83615536353
202,1,76694.13919413919,77105.62382871631
203,1,76694.13919413919,71234.56360176235
204,1,76694.13919413919,72376.09220645227
205,1,76694.13919413919,71047.75823055158
206,1,76694.13919413919,62991.51208815114
207,1,76694.13919413919,70736.89667331625
208,1,76465.20146520148,61752.141550396176
209,1,76694.13919413919,63807.794985858076
210,1,76694.13919413919,71581.99128513463
211,1,76694.13919413919,76123.98728628909
212,1,76694.13919413919,82775.97055361985
213,1,76694.13919413919,63317.658917674504
214,1,76694.13919413919,64347.8151460705
215,1,76694.13919413919,68224.10385796972
216,1,76694.13919413919,75435.46573704167
217,1,76694.13919413919,84241.87697538262
218,1,76465.20146520148,64054.46302032437
219,1,76694.13919413919,68244.57609856181
220,1,76465.20146520148,65965.78486764725
221,1,76694.13919413919,70526.90510766978
222,1,76694.13919413919,65022.40076515697
223,1,76694.13919413919,78928.46703016432
224,1,76694.13919413919,81100.87310395003
225,1,76694.13919413919,64429.09182184114
226,1,76694.13919413919,79815.68551570518
227,1,76694.13919413919,70581.31775993638
228,1,76694.13919413919,73112.0178619471
229,1,76694.13919413919,61284.16187912763
230,1,76465.20146520148,60252.48783622093
231,1,76694.13919413919,61358.70336632535
232,1,76694.13919413919,78317.71815596502
233,1,76694.13919413919,76702.7328136401
234,1,76694.13919413919,80646.59056178032
235,1,76694.13919413919,63962.23425341256
236,1,76694.13919413919,71083.2465522929
237,1,76694.13919413919,63854.87439992938
238,1,76694.13919413919,77476.0911847894
239,1,76694.13919413919,77609.198505952
240,1,76694.13919413919,67361.33575383916
241,1,76694.13919413919,86263.25736775518
242,1,76694.13919413919,80060.77243459187
243,1,76694.13919413919,75432.59781202403
244,1,76694.13919413919,78961.69005077615
245,1,76694.13919413919,70148.74944392282
246,1,76694.13919413919,77783.4822394932
247,1,76694.13919413919,64190.56960784424
248,1,76694.13919413919,71779.36963860932
249,1,76694.13919413919,69839.41675276704
250,1,76694.13919413919,79230.37333129781
251,1,76465.20146520148,62230.451232512
252,1,76694.13919413919,72015.8363789987
253,1,76694.13919413919,71637.36378378035
254,1,76694.13919413919,76138.70476938758
255,1,76694.13919413919,67207.5003721866
256,1,76694.13919413919,71997.93739881355
Recorded Data
0000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111
