#Digilent WaveForms Oscilloscope Acquisition,,,,,,
#Device Name: ADP5250-323F81C,,,,,,
#Serial Number: SN:323F81C,,,,,,
#Date Time: 2023-02-10 16:54:37.530.963.799,,,,,,
#Sample rate: 2.97619e+06Hz,,,,,,
#Samples: 32768,,,,,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto,,,,,,
#Channel 1: Range: 2 V/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average,,,,,,
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full,,,,,,
,,,,,,
Time (s),Channel 1 (V),Channel 2 (V),,,,
-0.003283666,4.444444444,0,,,,
-0.00328333,4.362139918,0,,,,
-0.003282994,3.868312757,0,,,,
-0.003282658,1.975308642,0,,,,
-0.003282322,0.823045267,0,,,,
-0.003281986,-0.658436214,0,,,,
-0.00328165,0,0,,,,
-0.003281314,0.987654321,0,,,,
-0.003280978,2.222222222,0,,,,
-0.003280642,2.551440329,0,,,,
-0.003280306,0.329218107,0,,,,
-0.00327997,-1.728395062,0,,,,
-0.003279634,-3.78600823,0,,,,
-0.003279298,-3.950617284,0,,,,
-0.003278962,-3.621399177,0,,,,
-0.003278626,-3.04526749,0,,,,
-0.00327829,-1.563786008,0,,,,
-0.003277954,-0.658436214,0,,,,
-0.003277618,0.740740741,0,,,,
-0.003277282,4.362139918,0,,,,
-0.003276946,3.621399177,0,,,,
-0.00327661,3.456790123,0,,,,
-0.003276274,2.551440329,0,,,,
-0.003275938,-0.49382716,0,,,,
-0.003275602,-4.115226337,0,,,,
-0.003275266,-4.115226337,0,,,,
-0.00327493,-4.032921811,0,,,,
-0.003274594,-4.115226337,0,,,,
-0.003274258,-3.868312757,0,,,,
-0.003273922,-1.152263374,0,,,,
-0.003273586,0.905349794,0,,,,
-0.00327325,1.152263374,0,,,,
-0.003272914,1.069958848,0,,,,
-0.003272578,2.386831276,0,,,,
-0.003272242,3.621399177,0,,,,
-0.003271906,3.868312757,0,,,,
-0.00327157,2.716049383,0,,,,
-0.003271234,1.152263374,0,,,,
-0.003270898,1.975308642,0,,,,
-0.003270562,4.444444444,0,,,,
-0.003270226,4.362139918,0,,,,
-0.00326989,4.032921811,0,,,,
-0.003269554,-2.962962963,0,,,,
-0.003269218,-4.032921811,0,,,,
-0.003268882,-4.032921811,0,,,,
-0.003268546,-4.115226337,0,,,,
-0.00326821,-3.78600823,0,,,,
-0.003267874,-0.905349794,0,,,,
-0.003267538,0.987654321,0,,,,
-0.003267202,1.069958848,0,,,,
-0.003266866,5.020576132,0,,,,
-0.00326653,6.255144033,0,,,,
-0.003266194,4.115226337,0,,,,
-0.003265858,4.526748971,0,,,,
-0.003265522,4.279835391,0,,,,
-0.003265186,2.880658436,0,,,,
-0.00326485,0.082304527,0,,,,
-0.003264514,-1.810699588,0,,,,
-0.003264178,-1.069958848,0,,,,
-0.003263842,1.152263374,0,,,,
-0.003263506,3.04526749,0,,,,
-0.00326317,2.304526749,0,,,,
-0.003262834,-0.082304527,0,,,,
-0.003262498,-2.633744856,0,,,,
-0.003262162,-3.950617284,0,,,,
-0.003261826,-3.78600823,0,,,,
-0.00326149,-3.621399177,0,,,,
-0.003261154,-2.469135802,0,,,,
-0.003260818,-1.316872428,0,,,,
-0.003260482,-0.24691358,0,,,,
-0.003260146,1.563786008,0,,,,
-0.00325981,4.362139918,0,,,,
-0.003259474,4.444444444,0,,,,
-0.003259138,4.362139918,0,,,,
-0.003258802,1.563786008,0,,,,
-0.003258466,-1.399176955,0,,,,
-0.00325813,-4.115226337,0,,,,
-0.003257794,-4.115226337,0,,,,
-0.003257458,-4.115226337,0,,,,
-0.003257122,-3.78600823,0,,,,
-0.003256786,-0.987654321,0,,,,
-0.00325645,1.069958848,0,,,,
-0.003256114,0.987654321,0,,,,
-0.003255778,1.069958848,0,,,,
-0.003255442,1.152263374,0,,,,
-0.003255106,2.304526749,0,,,,
-0.00325477,3.209876543,0,,,,
-0.003254434,3.456790123,0,,,,
-0.003254098,3.209876543,0,,,,
-0.003253762,2.716049383,0,,,,
-0.003253426,4.279835391,0,,,,
-0.00325309,4.279835391,0,,,,
-0.003252754,4.362139918,0,,,,
-0.003252418,0.823045267,0,,,,
-0.003252082,-4.444444444,0,,,,
-0.003251746,-3.78600823,0,,,,
-0.00325141,-4.362139918,0,,,,
-0.003251074,-3.950617284,0,,,,
-0.003250738,-2.304526749,0,,,,
-0.003250402,0.164609053,-0.008230453,,,,
-0.003250066,1.152263374,0,,,,
-0.00324973,0.823045267,0,,,,
-0.003249394,2.716049383,0,,,,
-0.003249058,4.362139918,0,,,,
-0.003248722,4.362139918,0,,,,
-0.003248386,4.444444444,0,,,,
-0.00324805,4.279835391,0,,,,
-0.003247714,2.633744856,0,,,,
-0.003247378,-0.49382716,0,,,,
-0.003247042,-1.975308642,0,,,,
-0.003246706,-2.551440329,0,,,,
-0.00324637,1.069958848,0,,,,
-0.003246034,3.04526749,0,,,,
-0.003245698,1.152263374,0,,,,
-0.003245362,-1.481481481,0,,,,
-0.003245026,-3.703703704,0,,,,
-0.00324469,-3.868312757,0,,,,
-0.003244354,-3.78600823,0,,,,
-0.003244018,-3.127572016,0,,,,
-0.003243682,-1.893004115,0,,,,
-0.003243346,-0.740740741,0,,,,
-0.00324301,0.164609053,0,,,,
-0.003242674,3.456790123,0,,,,
-0.003242338,4.362139918,0,,,,
-0.003242002,4.444444444,0,,,,
-0.003241666,3.78600823,0,,,,
-0.00324133,0.49382716,0,,,,
-0.003240994,-2.962962963,0,,,,
-0.003240658,-4.032921811,0,,,,
-0.003240322,-4.032921811,0,,,,
-0.003239986,-4.115226337,0,,,,
-0.00323965,-4.032921811,0,,,,
-0.003239314,-2.139917695,0,,,,
-0.003238978,0.411522634,0,,,,
-0.003238642,1.234567901,0,,,,
-0.003238306,1.069958848,0,,,,
-0.00323797,1.152263374,0,,,,
-0.003237634,2.880658436,0,,,,
-0.003237298,3.209876543,0,,,,
-0.003236962,4.691358025,0,,,,
-0.003236626,4.115226337,0,,,,
-0.00323629,1.975308642,0,,,,
-0.003235954,4.609053498,0,,,,
-0.003235618,4.279835391,0,,,,
-0.003235282,4.197530864,0,,,,
-0.003234946,-2.222222222,0,,,,
-0.00323461,-4.032921811,0,,,,
-0.003234274,-4.032921811,0,,,,
-0.003233938,-4.115226337,0,,,,
-0.003233602,-3.78600823,0,,,,
-0.003233266,-1.234567901,0,,,,
-0.00323293,0.740740741,0,,,,
-0.003232594,1.152263374,0,,,,
-0.003232258,1.481481481,0,,,,
-0.003231922,3.456790123,0,,,,
-0.003231586,4.362139918,0,,,,
-0.00323125,4.444444444,0,,,,
-0.003230914,4.362139918,0,,,,
-0.003230578,3.703703704,0,,,,
-0.003230242,1.563786008,0,,,,
-0.003229906,-0.329218107,0,,,,
-0.00322957,-1.069958848,0,,,,
-0.003229234,-0.082304527,0,,,,
-0.003228898,1.481481481,0,,,,
-0.003228562,1.810699588,0,,,,
-0.003228226,0.411522634,0,,,,
-0.00322789,-1.810699588,0,,,,
-0.003227554,-3.456790123,0,,,,
-0.003227218,-3.78600823,0,,,,
-0.003226882,-3.456790123,0,,,,
-0.003226546,-2.386831276,0,,,,
-0.00322621,-0.329218107,0,,,,
-0.003225874,-0.411522634,0,,,,
-0.003225538,0.329218107,0,,,,
-0.003225202,4.444444444,0,,,,
-0.003224866,4.362139918,0,,,,
-0.00322453,4.362139918,0,,,,
-0.003224194,3.04526749,0,,,,
-0.003223858,-0.49382716,0,,,,
-0.003223522,-3.53909465,0,,,,
-0.003223186,-4.444444444,0,,,,
-0.00322285,-3.868312757,0,,,,
-0.003222514,-4.279835391,0,,,,
-0.003222178,-3.950617284,0,,,,
-0.003221842,-1.069958848,0,,,,
-0.003221506,0.740740741,0,,,,
-0.00322117,1.481481481,0,,,,
-0.003220834,1.316872428,0,,,,
-0.003220498,1.728395062,0,,,,
-0.003220162,2.386831276,0,,,,
-0.003219826,2.551440329,0,,,,
-0.00321949,2.716049383,0,,,,
-0.003219154,2.057613169,0,,,,
-0.003218818,3.78600823,0,,,,
-0.003218482,4.362139918,0,,,,
-0.003218146,4.362139918,0,,,,
-0.00321781,3.78600823,0,,,,
-0.003217474,-4.032921811,0,,,,
-0.003217138,-5.020576132,0,,,,
-0.003216802,-6.008230453,0,,,,
-0.003216466,-6.090534979,0,,,,
-0.00321613,-3.29218107,0,,,,
-0.003215794,-0.411522634,0,,,,
-0.003215458,0.987654321,0,,,,
-0.003215122,1.069958848,0,,,,
-0.003214786,2.633744856,0,,,,
-0.00321445,4.362139918,0,,,,
-0.003214114,4.444444444,0,,,,
-0.003213778,4.444444444,0,,,,
-0.003213442,3.868312757,0,,,,
-0.003213106,2.222222222,0,,,,
-0.00321277,0.823045267,0,,,,
-0.003212434,0,0,,,,
-0.003212098,-0.164609053,0,,,,
-0.003211762,0.823045267,0,,,,
-0.003211426,1.728395062,0,,,,
-0.00321109,1.234567901,0,,,,
-0.003210754,-0.576131687,0,,,,
-0.003210418,-2.633744856,0,,,,
-0.003210082,-3.78600823,0,,,,
-0.003209746,-4.032921811,0,,,,
-0.00320941,-2.798353909,0,,,,
-0.003209074,-2.386831276,0,,,,
-0.003208738,-0.987654321,0,,,,
-0.003208402,-0.164609053,0,,,,
-0.003208066,1.399176955,0,,,,
-0.00320773,4.444444444,0,,,,
-0.003207394,4.197530864,0,,,,
-0.003207058,4.526748971,0,,,,
-0.003206722,-0.905349794,0,,,,
-0.003206386,-2.798353909,0,,,,
-0.00320605,-4.197530864,0,,,,
-0.003205714,-4.115226337,0,,,,
-0.003205378,-4.032921811,0,,,,
-0.003205042,-4.197530864,0,,,,
-0.003204706,-3.29218107,0,,,,
-0.00320437,-0.411522634,0,,,,
-0.003204034,1.152263374,0,,,,
-0.003203698,1.152263374,0,,,,
-0.003203362,1.893004115,0,,,,
-0.003203026,3.04526749,0,,,,
-0.00320269,2.880658436,0,,,,
-0.003202354,2.057613169,0,,,,
-0.003202018,1.399176955,0,,,,
-0.003201682,1.728395062,0,,,,
-0.003201346,4.444444444,0,,,,
-0.00320101,4.362139918,0,,,,
-0.003200674,4.444444444,0,,,,
-0.003200338,2.386831276,0,,,,
-0.003200002,-4.115226337,0,,,,
-0.003199666,-4.032921811,0,,,,
-0.00319933,-4.115226337,0,,,,
-0.003198994,-4.115226337,0,,,,
-0.003198658,-2.551440329,0,,,,
-0.003198322,0.164609053,-0.008230453,,,,
-0.003197986,1.152263374,0,,,,
-0.00319765,1.646090535,0,,,,
-0.003197314,3.78600823,0,,,,
-0.003196978,4.855967078,0,,,,
-0.003196642,5.761316872,0,,,,
-0.003196306,5.843621399,0,,,,
-0.00319597,3.29218107,0,,,,
-0.003195634,1.810699588,0,,,,
-0.003195298,0.987654321,0,,,,
-0.003194962,-0.658436214,0,,,,
-0.003194626,0.987654321,0,,,,
-0.00319429,1.728395062,0,,,,
-0.003193954,2.304526749,0,,,,
-0.003193618,0.740740741,0,,,,
-0.003193282,-1.810699588,0,,,,
-0.003192946,-3.374485597,0,,,,
-0.00319261,-4.115226337,0,,,,
-0.003192274,-3.703703704,0,,,,
-0.003191938,-3.209876543,0,,,,
-0.003191602,-1.975308642,0,,,,
-0.003191266,-0.658436214,0,,,,
-0.00319093,0.082304527,0,,,,
-0.003190594,3.703703704,0,,,,
-0.003190258,4.362139918,0,,,,
-0.003189922,4.362139918,0,,,,
-0.003189586,3.78600823,0,,,,
-0.00318925,0.49382716,0,,,,
-0.003188914,-2.633744856,0,,,,
-0.003188578,-4.115226337,0,,,,
-0.003188242,-4.032921811,0,,,,
-0.003187906,-4.197530864,0,,,,
-0.00318757,-4.115226337,0,,,,
-0.003187234,-2.469135802,0,,,,
-0.003186898,1.728395062,0,,,,
-0.003186562,1.728395062,0,,,,
-0.003186226,0.905349794,0,,,,
-0.00318589,2.057613169,0,,,,
-0.003185554,3.374485597,0,,,,
-0.003185218,3.950617284,0,,,,
-0.003184882,3.127572016,0,,,,
-0.003184546,1.399176955,0,,,,
-0.00318421,1.152263374,0,,,,
-0.003183874,4.444444444,0,,,,
-0.003183538,4.362139918,0,,,,
-0.003183202,4.444444444,0,,,,
-0.003182866,-0.823045267,0,,,,
-0.00318253,-4.032921811,0,,,,
-0.003182194,-4.115226337,0,,,,
-0.003181858,-4.115226337,0,,,,
-0.003181522,-3.950617284,0,,,,
-0.003181186,-1.481481481,0,,,,
-0.00318085,0.411522634,0,,,,
-0.003180514,1.316872428,0,,,,
-0.003180178,1.399176955,0,,,,
-0.003179842,4.115226337,0,,,,
-0.003179506,4.444444444,0,,,,
-0.00317917,4.279835391,0,,,,
-0.003178834,4.526748971,0,,,,
-0.003178498,2.798353909,0,,,,
-0.003178162,0.24691358,0,,,,
-0.003177826,-1.563786008,0,,,,
-0.00317749,-0.905349794,0,,,,
-0.003177154,1.563786008,0,,,,
-0.003176818,1.810699588,0,,,,
-0.003176482,2.716049383,0,,,,
-0.003176146,0.905349794,0,,,,
-0.00317581,-2.304526749,0,,,,
-0.003175474,-3.868312757,0,,,,
-0.003175138,-3.950617284,0,,,,
-0.003174802,-3.78600823,0,,,,
-0.003174466,-3.04526749,0,,,,
-0.00317413,-1.728395062,0,,,,
-0.003173794,-0.411522634,0,,,,
-0.003173458,0.740740741,0,,,,
-0.003173122,4.444444444,0,,,,
-0.003172786,4.444444444,0,,,,
-0.00317245,4.444444444,0,,,,
-0.003172114,2.386831276,0,,,,
-0.003171778,-0.411522634,0,,,,
-0.003171442,-4.115226337,0,,,,
-0.003171106,-4.115226337,0,,,,
-0.00317077,-4.032921811,0,,,,
-0.003170434,-4.115226337,0,,,,
-0.003170098,-3.868312757,0,,,,
-0.003169762,-0.987654321,0,,,,
-0.003169426,0.905349794,0,,,,
-0.00316909,1.152263374,0,,,,
-0.003168754,0.823045267,0,,,,
-0.003168418,1.646090535,0,,,,
-0.003168082,2.962962963,0,,,,
-0.003167746,3.703703704,0,,,,
-0.00316741,3.53909465,0,,,,
-0.003167074,2.633744856,0,,,,
-0.003166738,5.349794239,0,,,,
-0.003166402,6.33744856,0,,,,
-0.003166066,4.032921811,0,,,,
-0.00316573,3.209876543,0,,,,
-0.003165394,-4.115226337,0,,,,
-0.003165058,-4.197530864,0,,,,
-0.003164722,-3.950617284,0,,,,
-0.003164386,-4.362139918,0,,,,
-0.00316405,-3.209876543,0,,,,
-0.003163714,-0.411522634,0,,,,
-0.003163378,0.987654321,0,,,,
-0.003163042,0.987654321,0,,,,
-0.003162706,1.234567901,0,,,,
-0.00316237,4.197530864,0,,,,
-0.003162034,4.279835391,0,,,,
-0.003161698,4.444444444,0,,,,
-0.003161362,4.362139918,0,,,,
-0.003161026,3.374485597,0,,,,
-0.00316069,0.411522634,0,,,,
-0.003160354,-1.810699588,0,,,,
-0.003160018,-1.316872428,0,,,,
-0.003159682,1.069958848,0,,,,
-0.003159346,2.962962963,0,,,,
-0.00315901,2.469135802,0,,,,
-0.003158674,0.082304527,0,,,,
-0.003158338,-2.469135802,0,,,,
-0.003158002,-3.950617284,0,,,,
-0.003157666,-3.868312757,0,,,,
-0.00315733,-3.703703704,0,,,,
-0.003156994,-2.798353909,0,,,,
-0.003156658,-2.057613169,0,,,,
-0.003156322,-2.139917695,0,,,,
-0.003155986,0.987654321,0,,,,
-0.00315565,4.444444444,0,,,,
-0.003155314,4.444444444,0,,,,
-0.003154978,4.444444444,0,,,,
-0.003154642,1.810699588,0,,,,
-0.003154306,-0.987654321,0,,,,
-0.00315397,-4.115226337,0,,,,
-0.003153634,-4.032921811,0,,,,
-0.003153298,-4.115226337,0,,,,
-0.003152962,-4.115226337,0,,,,
-0.003152626,-3.456790123,0,,,,
-0.00315229,-0.576131687,0,,,,
-0.003151954,1.234567901,0,,,,
-0.003151618,1.316872428,0,,,,
-0.003151282,1.152263374,0,,,,
-0.003150946,2.222222222,0,,,,
-0.00315061,3.456790123,0,,,,
-0.003150274,3.374485597,0,,,,
-0.003149938,2.962962963,0,,,,
-0.003149602,2.304526749,0,,,,
-0.003149266,4.279835391,0,,,,
-0.00314893,4.444444444,0,,,,
-0.003148594,4.362139918,0,,,,
-0.003148258,1.152263374,0,,,,
-0.003147922,-4.115226337,0,,,,
-0.003147586,-4.032921811,0,,,,
-0.00314725,-4.115226337,0,,,,
-0.003146914,-6.255144033,0,,,,
-0.003146578,-5.185185185,0,,,,
-0.003146242,1.975308642,0,,,,
-0.003145906,0.987654321,0,,,,
-0.00314557,0.905349794,0,,,,
-0.003145234,2.386831276,0,,,,
-0.003144898,4.362139918,0,,,,
-0.003144562,4.362139918,0,,,,
-0.003144226,4.444444444,0,,,,
-0.00314389,4.362139918,0,,,,
-0.003143554,2.551440329,0,,,,
-0.003143218,-0.164609053,0,,,,
-0.003142882,-1.646090535,0,,,,
-0.003142546,-0.740740741,0,,,,
-0.00314221,1.481481481,0.008230453,,,,
-0.003141874,2.469135802,0,,,,
-0.003141538,1.316872428,0,,,,
-0.003141202,-1.069958848,0,,,,
-0.003140866,-3.209876543,0,,,,
-0.00314053,-3.868312757,0,,,,
-0.003140194,-3.78600823,0,,,,
-0.003139858,-3.127572016,0,,,,
-0.003139522,-1.893004115,0,,,,
-0.003139186,-0.823045267,0,,,,
-0.00313885,0,0,,,,
-0.003138514,3.209876543,0,,,,
-0.003138178,4.362139918,0,,,,
-0.003137842,4.444444444,0,,,,
-0.003137506,3.868312757,0,,,,
-0.00313717,0.411522634,0,,,,
-0.003136834,0.082304527,0,,,,
-0.003136498,-1.893004115,0,,,,
-0.003136162,-4.938271605,0,,,,
-0.003135826,-3.78600823,0,,,,
-0.00313549,-4.279835391,0,,,,
-0.003135154,-2.139917695,0,,,,
-0.003134818,0.49382716,0,,,,
-0.003134482,1.234567901,0,,,,
-0.003134146,1.316872428,0,,,,
-0.00313381,1.481481481,0,,,,
-0.003133474,2.633744856,0,,,,
-0.003133138,2.880658436,0,,,,
-0.003132802,2.880658436,0,,,,
-0.003132466,2.551440329,0,,,,
-0.00313213,2.798353909,0,,,,
-0.003131794,4.526748971,0,,,,
-0.003131458,4.362139918,0,,,,
-0.003131122,4.444444444,0,,,,
-0.003130786,-1.810699588,0,,,,
-0.00313045,-4.115226337,0,,,,
-0.003130114,-4.032921811,0,,,,
-0.003129778,-4.197530864,0,,,,
-0.003129442,-3.868312757,0,,,,
-0.003129106,-1.234567901,0,,,,
-0.00312877,0.740740741,0,,,,
-0.003128434,1.069958848,0,,,,
-0.003128098,1.728395062,0,,,,
-0.003127762,3.868312757,0,,,,
-0.003127426,4.362139918,0,,,,
-0.00312709,4.279835391,0,,,,
-0.003126754,5.514403292,0,,,,
-0.003126418,3.868312757,0,,,,
-0.003126082,1.728395062,0,,,,
-0.003125746,0.082304527,0,,,,
-0.00312541,-0.576131687,0,,,,
-0.003125074,0.329218107,0,,,,
-0.003124738,1.728395062,0,,,,
-0.003124402,1.646090535,0,,,,
-0.003124066,0,0,,,,
-0.00312373,-2.304526749,0,,,,
-0.003123394,-3.78600823,0,,,,
-0.003123058,-3.868312757,0,,,,
-0.003122722,-3.53909465,0,,,,
-0.003122386,-2.304526749,0,,,,
-0.00312205,-1.646090535,0,,,,
-0.003121714,-0.164609053,0,,,,
-0.003121378,0.576131687,0,,,,
-0.003121042,4.444444444,0,,,,
-0.003120706,4.444444444,0,,,,
-0.00312037,4.279835391,0,,,,
-0.003120034,2.633744856,0,,,,
-0.003119698,-0.49382716,0,,,,
-0.003119362,-3.950617284,0,,,,
-0.003119026,-4.115226337,-0.008230453,,,,
-0.00311869,-4.032921811,0,,,,
-0.003118354,-4.032921811,0,,,,
-0.003118018,-3.950617284,0,,,,
-0.003117682,-0.987654321,0,,,,
-0.003117346,0.987654321,0,,,,
-0.00311701,1.728395062,0,,,,
-0.003116674,-1.152263374,0,,,,
-0.003116338,0,0,,,,
-0.003116002,2.304526749,0,,,,
-0.003115666,2.716049383,0,,,,
-0.00311533,2.716049383,0,,,,
-0.003114994,2.386831276,0,,,,
-0.003114658,3.53909465,0,,,,
-0.003114322,4.444444444,0,,,,
-0.003113986,4.444444444,0,,,,
-0.00311365,3.456790123,0,,,,
-0.003113314,-3.950617284,0,,,,
-0.003112978,-4.032921811,0,,,,
-0.003112642,-4.032921811,0,,,,
-0.003112306,-4.115226337,0,,,,
-0.00311197,-3.29218107,0,,,,
-0.003111634,-0.411522634,0,,,,
-0.003111298,0.987654321,0,,,,
-0.003110962,1.234567901,0,,,,
-0.003110626,2.633744856,0,,,,
-0.00311029,4.362139918,0,,,,
-0.003109954,4.362139918,0,,,,
-0.003109618,4.444444444,0,,,,
-0.003109282,3.950617284,0,,,,
-0.003108946,2.386831276,0,,,,
-0.00310861,0.740740741,0,,,,
-0.003108274,0.082304527,0,,,,
-0.003107938,-0.329218107,0,,,,
-0.003107602,1.399176955,0,,,,
-0.003107266,1.481481481,0,,,,
-0.00310693,1.810699588,0,,,,
-0.003106594,0.082304527,0,,,,
-0.003106258,-3.29218107,0,,,,
-0.003105922,-3.53909465,0,,,,
-0.003105586,-4.032921811,0,,,,
-0.00310525,-3.209876543,0,,,,
-0.003104914,-2.469135802,0,,,,
-0.003104578,-1.234567901,0,,,,
-0.003104242,-0.24691358,0,,,,
-0.003103906,1.399176955,0,,,,
-0.00310357,4.526748971,0,,,,
-0.003103234,4.279835391,0,,,,
-0.003102898,4.444444444,0,,,,
-0.003102562,1.563786008,0,,,,
-0.003102226,-1.069958848,0,,,,
-0.00310189,-4.032921811,0,,,,
-0.003101554,-4.115226337,0,,,,
-0.003101218,-4.032921811,0,,,,
-0.003100882,-4.197530864,0,,,,
-0.003100546,-3.29218107,0,,,,
-0.00310021,-0.411522634,0,,,,
-0.003099874,1.152263374,0,,,,
-0.003099538,1.316872428,0,,,,
-0.003099202,1.893004115,0,,,,
-0.003098866,3.209876543,0,,,,
-0.00309853,3.127572016,0,,,,
-0.003098194,2.057613169,0,,,,
-0.003097858,1.152263374,0,,,,
-0.003097522,1.481481481,0,,,,
-0.003097186,4.444444444,0,,,,
-0.00309685,4.362139918,0,,,,
-0.003096514,4.032921811,0,,,,
-0.003096178,3.374485597,0,,,,
-0.003095842,-4.032921811,0,,,,
-0.003095506,-4.115226337,0,,,,
-0.00309517,-4.032921811,0,,,,
-0.003094834,-4.115226337,0,,,,
-0.003094498,-2.962962963,0,,,,
-0.003094162,-0.082304527,0,,,,
-0.003093826,0.740740741,0,,,,
-0.00309349,1.399176955,0,,,,
-0.003093154,2.880658436,0,,,,
-0.003092818,4.609053498,0,,,,
-0.003092482,4.362139918,0,,,,
-0.003092146,4.444444444,0,,,,
-0.00309181,2.962962963,0,,,,
-0.003091474,0.164609053,0,,,,
-0.003091138,-0.658436214,0,,,,
-0.003090802,-0.411522634,0,,,,
-0.003090466,0.987654321,0,,,,
-0.00309013,2.469135802,0,,,,
-0.003089794,2.880658436,0,,,,
-0.003089458,1.728395062,0,,,,
-0.003089122,-0.823045267,0,,,,
-0.003088786,-2.880658436,0,,,,
-0.00308845,-3.950617284,0,,,,
-0.003088114,-3.868312757,0,,,,
-0.003087778,-3.456790123,0,,,,
-0.003087442,-2.469135802,0,,,,
-0.003087106,-0.823045267,0,,,,
-0.00308677,-1.728395062,0,,,,
-0.003086434,1.316872428,0,,,,
-0.003086098,4.362139918,0,,,,
-0.003085762,4.444444444,0,,,,
-0.003085426,3.703703704,0,,,,
-0.00308509,0.411522634,0,,,,
-0.003084754,-2.798353909,0,,,,
-0.003084418,-4.115226337,0,,,,
-0.003084082,-4.115226337,0,,,,
-0.003083746,-4.115226337,0,,,,
-0.00308341,-4.115226337,0,,,,
-0.003083074,-2.304526749,0,,,,
-0.003082738,0.411522634,0,,,,
-0.003082402,1.316872428,0,,,,
-0.003082066,1.152263374,0,,,,
-0.00308173,1.893004115,0,,,,
-0.003081394,3.127572016,0,,,,
-0.003081058,3.703703704,0,,,,
-0.003080722,2.880658436,0,,,,
-0.003080386,1.399176955,0,,,,
-0.00308005,1.316872428,0,,,,
-0.003079714,4.362139918,0,,,,
-0.003079378,4.855967078,0,,,,
-0.003079042,3.950617284,0,,,,
-0.003078706,0.164609053,0,,,,
-0.00307837,-4.362139918,0,,,,
-0.003078034,-3.950617284,0,,,,
-0.003077698,-4.032921811,0,,,,
-0.003077362,-4.115226337,-0.008230453,,,,
-0.003077026,-2.057613169,0,,,,
-0.00307669,2.139917695,0,,,,
-0.003076354,3.621399177,0,,,,
-0.003076018,1.810699588,0,,,,
-0.003075682,4.197530864,0,,,,
-0.003075346,4.444444444,0,,,,
-0.00307501,4.279835391,0,,,,
-0.003074674,4.444444444,0,,,,
-0.003074338,2.551440329,0,,,,
-0.003074002,0.576131687,0,,,,
-0.003073666,-0.658436214,0,,,,
-0.00307333,-0.49382716,-0.008230453,,,,
-0.003072994,1.234567901,0,,,,
-0.003072658,2.716049383,0,,,,
-0.003072322,2.469135802,0,,,,
-0.003071986,0.24691358,0,,,,
-0.00307165,-2.304526749,0,,,,
-0.003071314,-3.868312757,0,,,,
-0.003070978,-3.950617284,0,,,,
-0.003070642,-3.78600823,0,,,,
-0.003070306,-2.880658436,0,,,,
-0.00306997,-1.646090535,0,,,,
-0.003069634,-0.411522634,0,,,,
-0.003069298,0.576131687,0,,,,
-0.003068962,4.444444444,0,,,,
-0.003068626,4.444444444,0,,,,
-0.00306829,4.362139918,0,,,,
-0.003067954,2.716049383,0,,,,
-0.003067618,-0.24691358,0,,,,
-0.003067282,-3.868312757,0,,,,
-0.003066946,-2.469135802,0,,,,
-0.00306661,-2.386831276,0,,,,
-0.003066274,-3.868312757,0,,,,
-0.003065938,-3.950617284,0,,,,
-0.003065602,-1.563786008,0,,,,
-0.003065266,0.740740741,0,,,,
-0.00306493,0.905349794,0,,,,
-0.003064594,1.399176955,0,,,,
-0.003064258,2.139917695,0,,,,
-0.003063922,3.53909465,0,,,,
-0.003063586,3.621399177,0,,,,
-0.00306325,2.633744856,0,,,,
-0.003062914,1.728395062,0,,,,
-0.003062578,2.139917695,0,,,,
-0.003062242,4.526748971,0,,,,
-0.003061906,4.362139918,0,,,,
-0.00306157,3.950617284,0,,,,
-0.003061234,-3.868312757,0,,,,
-0.003060898,-4.115226337,0,,,,
-0.003060562,-4.032921811,0,,,,
-0.003060226,-4.115226337,0,,,,
-0.00305989,-3.374485597,0,,,,
-0.003059554,-0.49382716,0,,,,
-0.003059218,0.905349794,0,,,,
-0.003058882,1.069958848,0,,,,
-0.003058546,2.304526749,0,,,,
-0.00305821,4.362139918,0,,,,
-0.003057874,4.362139918,0,,,,
-0.003057538,4.444444444,0,,,,
-0.003057202,4.362139918,0,,,,
-0.003056866,-0.329218107,0,,,,
-0.00305653,-2.880658436,0,,,,
-0.003056194,-0.658436214,0,,,,
-0.003055858,-0.576131687,0,,,,
-0.003055522,1.728395062,0,,,,
-0.003055186,2.962962963,0,,,,
-0.00305485,1.893004115,0,,,,
-0.003054514,-0.658436214,0,,,,
-0.003054178,-3.04526749,0,,,,
-0.003053842,-3.950617284,0,,,,
-0.003053506,-3.868312757,0,,,,
-0.00305317,-3.456790123,0,,,,
-0.003052834,-2.304526749,0,,,,
-0.003052498,-1.069958848,0,,,,
-0.003052162,-0.082304527,0,,,,
-0.003051826,1.728395062,0,,,,
-0.00305149,4.444444444,0,,,,
-0.003051154,4.444444444,0,,,,
-0.003050818,4.444444444,0,,,,
-0.003050482,1.810699588,0,,,,
-0.003050146,-1.810699588,0,,,,
-0.00304981,-3.868312757,0,,,,
-0.003049474,-4.115226337,0,,,,
-0.003049138,-4.197530864,0,,,,
-0.003048802,-3.950617284,0,,,,
-0.003048466,-3.456790123,0,,,,
-0.00304813,-0.082304527,0,,,,
