#Digilent WaveForms Oscilloscope Acquisition,,,,,,,
#Device Name: ADP5250-323F81C,,,,,,,
#Serial Number: SN:323F81C,,,,,,,
#Date Time: 2023-02-10 16:40:05.542.275.499,,,,,,,
#Sample rate: 2.97619e+06Hz,,,,,,,
#Samples: 32768,,,,,,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto,,,,,,,
#Channel 1: Range: 2 V/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average,,,,,,,
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full,,,,,,,
,,,,,,,
Time (s),Channel 1 (V),Channel 2 (V),,,,,
0.000493103,-1.069958848,0,,,,,
0.000493439,-0.49382716,0,,,,,
0.000493775,-0.24691358,0,,,,,
0.000494111,0.24691358,0,,,,,
0.000494447,0.576131687,0,,,,,
0.000494783,0.823045267,0,,,,,
0.000495119,0.740740741,0,,,,,
0.000495455,0.164609053,0,,,,,
0.000495791,-0.576131687,0,,,,,
0.000496127,-1.152263374,0,,,,,
0.000496463,-0.905349794,0,,,,,
0.000496799,-0.411522634,0,,,,,
0.000497135,0.329218107,0,,,,,
0.000497471,0.823045267,0,,,,,
0.000497807,0.740740741,0,,,,,
0.000498143,0.329218107,0,,,,,
0.000498479,-0.164609053,0,,,,,
0.000498815,-0.740740741,0,,,,,
0.000499151,-0.987654321,0,,,,,
0.000499487,-0.576131687,0,,,,,
0.000499823,-0.329218107,0,,,,,
0.000500159,0.329218107,0,,,,,
0.000500495,0.411522634,0,,,,,
0.000500831,0.740740741,0,,,,,
0.000501167,0.823045267,0,,,,,
0.000501503,0.082304527,0,,,,,
0.000501839,-1.069958848,0,,,,,
0.000502175,-0.740740741,0,,,,,
0.000502511,0.411522634,0,,,,,
0.000502847,-0.411522634,0,,,,,
0.000503183,-0.164609053,0,,,,,
0.000503519,0.411522634,0,,,,,
0.000503855,0,0,,,,,
0.000504191,0.658436214,0,,,,,
0.000504527,-0.164609053,0,,,,,
0.000504863,-0.576131687,0,,,,,
0.000505199,-0.576131687,0,,,,,
0.000505535,-0.740740741,0,,,,,
0.000505871,0.411522634,0,,,,,
0.000506207,0.49382716,0,,,,,
0.000506543,0.905349794,0,,,,,
0.000506879,0.658436214,0,,,,,
0.000507215,0,0,,,,,
0.000507551,-0.740740741,0,,,,,
0.000507887,-1.481481481,0,,,,,
0.000508223,-1.069958848,0,,,,,
0.000508559,-0.658436214,0,,,,,
0.000508895,0.329218107,0,,,,,
0.000509231,0.740740741,0,,,,,
0.000509567,0.987654321,0,,,,,
0.000509903,0.987654321,0,,,,,
0.000510239,0.658436214,0,,,,,
0.000510575,0,0,,,,,
0.000510911,-1.069958848,0,,,,,
0.000511247,-1.399176955,0,,,,,
0.000511583,-1.234567901,0,,,,,
0.000511919,-0.164609053,0,,,,,
0.000512255,1.234567901,0,,,,,
0.000512591,0.905349794,0,,,,,
0.000512927,1.234567901,0,,,,,
0.000513263,0.740740741,0,,,,,
0.000513599,0.49382716,0,,,,,
0.000513935,-0.411522634,0,,,,,
0.000514271,-1.069958848,0,,,,,
0.000514607,-1.316872428,0,,,,,
0.000514943,-1.069958848,0,,,,,
0.000515279,-0.24691358,0,,,,,
0.000515615,0.24691358,0,,,,,
0.000515951,0.905349794,0,,,,,
0.000516287,0.905349794,0,,,,,
0.000516623,0.905349794,0,,,,,
0.000516959,0.411522634,0,,,,,
0.000517295,-0.576131687,0,,,,,
0.000517631,-0.329218107,0,,,,,
0.000517967,-1.728395062,0,,,,,
0.000518303,-0.164609053,0,,,,,
0.000518639,-0.576131687,0,,,,,
0.000518975,0.411522634,0,,,,,
0.000519311,0.740740741,0,,,,,
0.000519647,0.658436214,0,,,,,
0.000519983,1.234567901,0,,,,,
0.000520319,-0.082304527,0,,,,,
0.000520655,-0.411522634,0,,,,,
0.000520991,-0.987654321,0,,,,,
0.000521327,-1.152263374,0,,,,,
0.000521663,-0.576131687,0,,,,,
0.000521999,-2.057613169,0,,,,,
0.000522335,-0.987654321,0,,,,,
0.000522671,1.481481481,0,,,,,
0.000523007,0.411522634,0,,,,,
0.000523343,0.164609053,0,,,,,
0.000523679,-0.24691358,0,,,,,
0.000524015,-0.24691358,0,,,,,
0.000524351,-0.24691358,0,,,,,
0.000524687,0.164609053,0,,,,,
0.000525023,0.24691358,0,,,,,
0.000525359,0.49382716,0,,,,,
0.000525695,0.49382716,0,,,,,
0.000526031,-0.164609053,0,,,,,
0.000526367,-0.987654321,0,,,,,
0.000526703,-1.069958848,0,,,,,
0.000527039,-0.576131687,0,,,,,
0.000527375,0.164609053,0,,,,,
0.000527711,0.658436214,0,,,,,
0.000528047,0.576131687,0,,,,,
0.000528383,0.740740741,0,,,,,
0.000528719,0.411522634,0,,,,,
0.000529055,0.329218107,0,,,,,
0.000529391,-0.411522634,0,,,,,
0.000529727,-1.316872428,0,,,,,
0.000530063,-1.316872428,0,,,,,
0.000530399,-0.740740741,0,,,,,
0.000530735,0.411522634,0,,,,,
0.000531071,0.658436214,0,,,,,
0.000531407,0.823045267,0,,,,,
0.000531743,0.576131687,0,,,,,
0.000532079,1.316872428,0,,,,,
0.000532415,1.234567901,0,,,,,
0.000532751,-1.893004115,0,,,,,
0.000533087,-0.576131687,0,,,,,
0.000533423,-0.411522634,0,,,,,
0.000533759,0.329218107,0,,,,,
0.000534095,1.316872428,0,,,,,
0.000534431,0.576131687,0,,,,,
0.000534767,0.24691358,0,,,,,
0.000535103,-0.411522634,0,,,,,
0.000535439,-0.740740741,0,,,,,
0.000535775,-1.152263374,0,,,,,
0.000536111,-1.069958848,0,,,,,
0.000536447,-0.740740741,0,,,,,
0.000536783,-0.164609053,0,,,,,
0.000537119,0.49382716,0,,,,,
0.000537455,0.823045267,0,,,,,
0.000537791,1.234567901,0,,,,,
0.000538127,1.069958848,0,,,,,
0.000538463,0.49382716,0,,,,,
0.000538799,-0.49382716,0,,,,,
0.000539135,-1.152263374,0,,,,,
0.000539471,-1.152263374,0,,,,,
0.000539807,-0.905349794,0,,,,,
0.000540143,-0.082304527,0,,,,,
0.000540479,0.082304527,0,,,,,
0.000540815,0.658436214,0,,,,,
0.000541151,0.740740741,0,,,,,
0.000541487,0.658436214,0,,,,,
0.000541823,0.49382716,0,,,,,
0.000542159,0.823045267,0,,,,,
0.000542495,0.658436214,0,,,,,
0.000542831,-0.329218107,0,,,,,
0.000543167,-0.24691358,0,,,,,
0.000543503,-0.082304527,0,,,,,
0.000543839,0.329218107,0,,,,,
0.000544175,0.658436214,0,,,,,
0.000544511,0.411522634,0,,,,,
0.000544847,0.24691358,0,,,,,
0.000545183,-0.576131687,0,,,,,
0.000545519,-0.576131687,0,,,,,
0.000545855,-0.576131687,0,,,,,
0.000546191,-0.082304527,0,,,,,
0.000546527,0.823045267,0,,,,,
0.000546863,-0.329218107,0,,,,,
0.000547199,0.658436214,0,,,,,
0.000547535,0.24691358,0,,,,,
0.000547871,0.164609053,0,,,,,
0.000548207,0,0,,,,,
0.000548543,-1.069958848,0,,,,,
0.000548879,-0.576131687,0,,,,,
0.000549215,-0.49382716,0,,,,,
0.000549551,0.082304527,0,,,,,
0.000549887,0.329218107,0,,,,,
0.000550223,0.082304527,0,,,,,
0.000550559,0.329218107,0,,,,,
0.000550895,-0.164609053,0,,,,,
0.000551231,-0.411522634,0,,,,,
0.000551567,-0.823045267,0,,,,,
0.000551903,-0.411522634,0,,,,,
0.000552239,-1.481481481,0,,,,,
0.000552575,-1.152263374,0,,,,,
0.000552911,0.658436214,0,,,,,
0.000553247,0.905349794,0,,,,,
0.000553583,0.658436214,0,,,,,
0.000553919,-0.164609053,0,,,,,
0.000554255,-1.069958848,0,,,,,
0.000554591,-1.399176955,0,,,,,
0.000554927,-0.740740741,0,,,,,
0.000555263,-0.24691358,0,,,,,
0.000555599,0.411522634,0,,,,,
0.000555935,0.658436214,0,,,,,
0.000556271,0.905349794,0,,,,,
0.000556607,1.069958848,0,,,,,
0.000556943,0.411522634,0,,,,,
0.000557279,-0.164609053,0,,,,,
0.000557615,-1.152263374,0,,,,,
0.000557951,-1.316872428,0,,,,,
0.000558287,-1.069958848,0,,,,,
0.000558623,-0.329218107,0,,,,,
0.000558959,0.24691358,0,,,,,
0.000559295,0.411522634,0,,,,,
0.000559631,0.823045267,0,,,,,
0.000559967,0.576131687,0,,,,,
0.000560303,0.411522634,0,,,,,
0.000560639,-0.411522634,0,,,,,
0.000560975,-0.823045267,0,,,,,
0.000561311,-0.411522634,0,,,,,
0.000561647,-0.24691358,0,,,,,
0.000561983,-0.164609053,0,,,,,
0.000562319,-0.329218107,0,,,,,
0.000562655,-0.740740741,0,,,,,
0.000562991,0.740740741,0,,,,,
0.000563327,-0.329218107,0,,,,,
0.000563663,-1.152263374,0,,,,,
0.000563999,-1.152263374,0,,,,,
0.000564335,-0.576131687,0,,,,,
0.000564671,0,0,,,,,
0.000565007,0.411522634,0,,,,,
0.000565343,0.49382716,0,,,,,
0.000565679,0.658436214,0,,,,,
0.000566015,0.740740741,0,,,,,
0.000566351,0.24691358,0,,,,,
0.000566687,-0.49382716,0,,,,,
0.000567023,-0.987654321,0,,,,,
0.000567359,-0.823045267,0,,,,,
0.000567695,-0.49382716,0,,,,,
0.000568031,0.164609053,0,,,,,
0.000568367,0.49382716,0,,,,,
0.000568703,0.411522634,0,,,,,
0.000569039,0.49382716,0,,,,,
0.000569375,0.082304527,0,,,,,
0.000569711,-0.24691358,0,,,,,
0.000570047,-0.905349794,0,,,,,
0.000570383,-0.987654321,0,,,,,
0.000570719,-0.411522634,0,,,,,
0.000571055,0.164609053,0,,,,,
0.000571391,0.823045267,0,,,,,
0.000571727,0.658436214,0,,,,,
0.000572063,1.810699588,0,,,,,
0.000572399,1.152263374,0,,,,,
0.000572735,0.082304527,0,,,,,
0.000573071,-0.905349794,0,,,,,
0.000573407,-1.316872428,0,,,,,
0.000573743,-0.740740741,0,,,,,
0.000574079,-0.24691358,0,,,,,
0.000574415,0.576131687,0,,,,,
0.000574751,0.740740741,0,,,,,
0.000575087,0.905349794,0,,,,,
0.000575423,0.823045267,0,,,,,
0.000575759,-0.329218107,0,,,,,
0.000576095,-0.740740741,0,,,,,
0.000576431,-1.069958848,0,,,,,
0.000576767,-1.069958848,0,,,,,
0.000577103,0.164609053,0,,,,,
0.000577439,-0.082304527,0,,,,,
0.000577775,0.411522634,0,,,,,
0.000578111,0.49382716,0,,,,,
0.000578447,0.411522634,0,,,,,
0.000578783,0.164609053,0,,,,,
0.000579119,-0.823045267,0,,,,,
0.000579455,-0.740740741,0,,,,,
0.000579791,-0.658436214,0,,,,,
0.000580127,-0.082304527,0,,,,,
0.000580463,0.24691358,0,,,,,
0.000580799,0.24691358,0,,,,,
0.000581135,0.329218107,0,,,,,
0.000581471,0.49382716,0,,,,,
0.000581807,-0.411522634,0,,,,,
0.000582143,0.24691358,0,,,,,
0.000582479,-1.069958848,0,,,,,
0.000582815,-1.069958848,0,,,,,
0.000583151,0.082304527,0,,,,,
0.000583487,0.329218107,0,,,,,
0.000583823,0.329218107,0,,,,,
0.000584159,0.24691358,0,,,,,
0.000584495,0.082304527,0,,,,,
0.000584831,0.24691358,0,,,,,
0.000585167,-0.164609053,0,,,,,
0.000585503,-0.49382716,0,,,,,
0.000585839,-0.987654321,0,,,,,
0.000586175,-0.576131687,0,,,,,
0.000586511,-0.164609053,0,,,,,
0.000586847,0.24691358,0,,,,,
0.000587183,0.658436214,0,,,,,
0.000587519,0.411522634,0,,,,,
0.000587855,0.49382716,0,,,,,
0.000588191,0,0,,,,,
0.000588527,-0.329218107,0,,,,,
0.000588863,-0.740740741,0,,,,,
0.000589199,-0.740740741,0,,,,,
0.000589535,-0.24691358,0,,,,,
0.000589871,0.082304527,0,,,,,
0.000590207,0.576131687,0,,,,,
0.000590543,0.658436214,0,,,,,
0.000590879,0.24691358,0,,,,,
0.000591215,0.164609053,0,,,,,
0.000591551,-0.823045267,0,,,,,
0.000591887,-0.987654321,0,,,,,
0.000592223,-2.551440329,0,,,,,
0.000592559,-1.975308642,0,,,,,
0.000592895,0.905349794,0,,,,,
0.000593231,1.069958848,0,,,,,
0.000593567,1.234567901,0,,,,,
0.000593903,0.49382716,0,,,,,
0.000594239,-0.082304527,0,,,,,
0.000594575,-0.905349794,0,,,,,
0.000594911,-1.234567901,0,,,,,
0.000595247,-1.152263374,0,,,,,
0.000595583,-0.905349794,0,,,,,
0.000595919,-0.164609053,0,,,,,
0.000596255,0.576131687,0,,,,,
0.000596591,1.152263374,0,,,,,
0.000596927,0.987654321,0,,,,,
0.000597263,0.49382716,0,,,,,
0.000597599,-0.49382716,0,,,,,
0.000597935,-0.905349794,0,,,,,
0.000598271,-0.905349794,0,,,,,
0.000598607,-0.576131687,0,,,,,
0.000598943,0,0,,,,,
0.000599279,0.164609053,0,,,,,
0.000599615,0.658436214,0,,,,,
0.000599951,0.740740741,0,,,,,
0.000600287,0.740740741,0,,,,,
0.000600623,0,0,,,,,
0.000600959,-0.905349794,0,,,,,
0.000601295,-0.987654321,0,,,,,
0.000601631,-0.905349794,0,,,,,
0.000601967,1.152263374,0,,,,,
0.000602303,1.810699588,0,,,,,
0.000602639,1.563786008,0,,,,,
0.000602975,0.24691358,0,,,,,
0.000603311,0.329218107,0,,,,,
0.000603647,0.082304527,0,,,,,
0.000603983,-0.576131687,0,,,,,
0.000604319,-0.411522634,0,,,,,
0.000604655,-0.411522634,0,,,,,
0.000604991,-0.329218107,0,,,,,
0.000605327,0.740740741,0,,,,,
0.000605663,-0.082304527,0,,,,,
0.000605999,0.823045267,0,,,,,
0.000606335,-0.082304527,0,,,,,
0.000606671,-0.329218107,0,,,,,
0.000607007,-0.411522634,0,,,,,
0.000607343,-0.740740741,0,,,,,
0.000607679,0,0,,,,,
0.000608015,-0.24691358,0,,,,,
0.000608351,0.24691358,0,,,,,
0.000608687,0.164609053,0,,,,,
0.000609023,0.164609053,0,,,,,
0.000609359,0,0,,,,,
0.000609695,-0.658436214,0,,,,,
0.000610031,-0.576131687,0,,,,,
0.000610367,-0.658436214,0,,,,,
0.000610703,0,0,,,,,
0.000611039,0.49382716,0,,,,,
0.000611375,0.823045267,0,,,,,
0.000611711,0.740740741,0,,,,,
0.000612047,2.222222222,0,,,,,
0.000612383,0.905349794,0,,,,,
0.000612719,-1.810699588,0,,,,,
0.000613055,-0.905349794,0,,,,,
0.000613391,-0.987654321,0,,,,,
0.000613727,-0.411522634,0,,,,,
0.000614063,0.24691358,0,,,,,
0.000614399,0.740740741,0,,,,,
0.000614735,1.069958848,0,,,,,
0.000615071,0.905349794,0,,,,,
0.000615407,0.740740741,0,,,,,
0.000615743,-0.411522634,0,,,,,
0.000616079,-1.152263374,0,,,,,
0.000616415,-1.481481481,0,,,,,
0.000616751,-0.905349794,0,,,,,
0.000617087,-0.082304527,0,,,,,
0.000617423,0.164609053,0,,,,,
0.000617759,0.823045267,0,,,,,
0.000618095,0.740740741,0,,,,,
0.000618431,1.069958848,0,,,,,
0.000618767,0.411522634,0,,,,,
0.000619103,-0.740740741,0,,,,,
0.000619439,-0.740740741,0,,,,,
0.000619775,-1.399176955,0,,,,,
0.000620111,0.329218107,0,,,,,
0.000620447,0.164609053,0,,,,,
0.000620783,0.164609053,0,,,,,
0.000621119,0.082304527,0,,,,,
0.000621455,0.082304527,0,,,,,
0.000621791,0.411522634,0,,,,,
0.000622127,-2.304526749,0,,,,,
0.000622463,-1.893004115,0,,,,,
0.000622799,-0.24691358,0,,,,,
0.000623135,-0.24691358,0,,,,,
0.000623471,0.164609053,0,,,,,
0.000623807,0.411522634,0,,,,,
0.000624143,0.658436214,0,,,,,
0.000624479,0.24691358,0,,,,,
0.000624815,0.082304527,0,,,,,
0.000625151,-0.658436214,0,,,,,
0.000625487,-0.576131687,0,,,,,
0.000625823,-0.329218107,0,,,,,
0.000626159,0,0,,,,,
0.000626495,0.329218107,0,,,,,
0.000626831,0.24691358,0,,,,,
0.000627167,0.411522634,0,,,,,
0.000627503,0.164609053,0,,,,,
0.000627839,-0.082304527,0,,,,,
0.000628175,-0.823045267,0,,,,,
0.000628511,-1.069958848,0,,,,,
0.000628847,-0.576131687,0,,,,,
0.000629183,0,0,,,,,
0.000629519,0.740740741,0,,,,,
0.000629855,0.740740741,0,,,,,
0.000630191,0.658436214,0,,,,,
0.000630527,0.411522634,0,,,,,
0.000630863,0.082304527,0,,,,,
0.000631199,-0.49382716,0,,,,,
0.000631535,-1.234567901,0,,,,,
0.000631871,-0.905349794,0,,,,,
0.000632207,-0.987654321,0,,,,,
0.000632543,0.658436214,0,,,,,
0.000632879,0.576131687,0,,,,,
0.000633215,0.987654321,0,,,,,
0.000633551,1.234567901,0,,,,,
0.000633887,-0.082304527,0,,,,,
0.000634223,0.49382716,0,,,,,
0.000634559,-1.234567901,0,,,,,
0.000634895,-0.823045267,0,,,,,
0.000635231,-0.987654321,0,,,,,
0.000635567,-0.740740741,0,,,,,
0.000635903,0.24691358,-0.008230453,,,,,
0.000636239,0.164609053,0,,,,,
0.000636575,0.823045267,0,,,,,
0.000636911,0.658436214,0,,,,,
0.000637247,0.576131687,0,,,,,
0.000637583,0,0,,,,,
0.000637919,-0.987654321,0,,,,,
0.000638255,-0.740740741,0,,,,,
0.000638591,-0.823045267,0,,,,,
0.000638927,-0.329218107,0,,,,,
0.000639263,0,0,,,,,
0.000639599,0.329218107,0,,,,,
0.000639935,0.576131687,0,,,,,
0.000640271,0.658436214,0,,,,,
0.000640607,0.164609053,0,,,,,
0.000640943,-0.411522634,0,,,,,
0.000641279,-0.49382716,0,,,,,
0.000641615,-0.576131687,0,,,,,
0.000641951,-0.740740741,0,,,,,
0.000642287,0.329218107,0,,,,,
0.000642623,-0.164609053,0,,,,,
0.000642959,0.49382716,0,,,,,
0.000643295,0.411522634,0,,,,,
0.000643631,0.082304527,0,,,,,
0.000643967,-0.658436214,0,,,,,
0.000644303,-0.576131687,0,,,,,
0.000644639,-0.49382716,0,,,,,
0.000644975,0,0,,,,,
0.000645311,0.24691358,0,,,,,
0.000645647,0.24691358,0,,,,,
0.000645983,0.411522634,0,,,,,
0.000646319,0.164609053,0,,,,,
0.000646655,-0.164609053,0,,,,,
0.000646991,-0.823045267,0,,,,,
0.000647327,-0.740740741,0,,,,,
0.000647663,-0.411522634,0,,,,,
0.000647999,-0.164609053,0,,,,,
0.000648335,0.905349794,0,,,,,
0.000648671,0.24691358,0,,,,,
0.000649007,0.905349794,0,,,,,
0.000649343,0.24691358,0,,,,,
0.000649679,-0.329218107,0,,,,,
0.000650015,-0.987654321,0,,,,,
0.000650351,-1.316872428,0,,,,,
0.000650687,-0.411522634,0,,,,,
0.000651023,0,0,,,,,
0.000651359,0.823045267,0,,,,,
0.000651695,0.740740741,0,,,,,
0.000652031,0.49382716,0,,,,,
0.000652367,-0.24691358,0,,,,,
0.000652703,0.658436214,0,,,,,
0.000653039,-0.740740741,0,,,,,
0.000653375,-1.316872428,0,,,,,
0.000653711,-0.987654321,0,,,,,
0.000654047,-0.329218107,0,,,,,
0.000654383,0.49382716,0,,,,,
0.000654719,0.823045267,0,,,,,
0.000655055,0.740740741,0,,,,,
0.000655391,0.658436214,0,,,,,
0.000655727,0,0,,,,,
0.000656063,-0.49382716,0,,,,,
0.000656399,-1.152263374,0,,,,,
0.000656735,-0.987654321,0,,,,,
0.000657071,-0.576131687,0,,,,,
0.000657407,0.082304527,0,,,,,
0.000657743,0.740740741,0,,,,,
0.000658079,0.823045267,0,,,,,
0.000658415,0.905349794,0,,,,,
0.000658751,0.164609053,0,,,,,
0.000659087,-0.411522634,0,,,,,
0.000659423,-0.987654321,0,,,,,
0.000659759,-0.987654321,0,,,,,
0.000660095,-0.411522634,0,,,,,
0.000660431,-0.164609053,0,,,,,
0.000660767,0.411522634,0,,,,,
0.000661103,0.49382716,0,,,,,
0.000661439,0.740740741,0,,,,,
0.000661775,0.49382716,0,,,,,
0.000662111,0,0,,,,,
0.000662447,0.823045267,0,,,,,
0.000662783,-0.987654321,0,,,,,
0.000663119,0.082304527,0,,,,,
0.000663455,-0.329218107,0,,,,,
0.000663791,0.576131687,0,,,,,
0.000664127,0.576131687,0,,,,,
0.000664463,0.164609053,0,,,,,
0.000664799,0.49382716,0,,,,,
0.000665135,-0.49382716,0,,,,,
0.000665471,-0.411522634,0,,,,,
0.000665807,-0.658436214,0,,,,,
0.000666143,-0.49382716,0,,,,,
0.000666479,0.164609053,0,,,,,
0.000666815,-0.082304527,0,,,,,
0.000667151,0,0,,,,,
0.000667487,0,0,,,,,
0.000667823,0.164609053,0,,,,,
0.000668159,-0.164609053,0,,,,,
0.000668495,-0.576131687,0,,,,,
0.000668831,-0.576131687,0,,,,,
0.000669167,-0.164609053,0,,,,,
0.000669503,0.576131687,0,,,,,
0.000669839,0.658436214,0,,,,,
0.000670175,0.576131687,0,,,,,
0.000670511,0.329218107,0,,,,,
0.000670847,0.24691358,0,,,,,
0.000671183,-0.24691358,0,,,,,
0.000671519,-0.905349794,0,,,,,
0.000671855,-1.728395062,0,,,,,
0.000672191,0.658436214,0,,,,,
0.000672527,1.563786008,0,,,,,
0.000672863,0.658436214,0,,,,,
0.000673199,1.069958848,0,,,,,
0.000673535,0.905349794,0,,,,,
0.000673871,0.740740741,0,,,,,
0.000674207,0.164609053,-0.008230453,,,,,
0.000674543,-0.823045267,0,,,,,
0.000674879,-1.152263374,0,,,,,
0.000675215,-1.234567901,0,,,,,
0.000675551,-0.576131687,0,,,,,
0.000675887,0,0,,,,,
0.000676223,0.576131687,0,,,,,
0.000676559,0.905349794,0,,,,,
0.000676895,0.49382716,0,,,,,
0.000677231,0.823045267,0,,,,,
0.000677567,-0.576131687,0,,,,,
0.000677903,-0.823045267,0,,,,,
0.000678239,-1.069958848,0,,,,,
0.000678575,-0.740740741,0,,,,,
0.000678911,-0.082304527,0,,,,,
0.000679247,0.329218107,0,,,,,
0.000679583,0.740740741,0,,,,,
0.000679919,0.823045267,0,,,,,
0.000680255,0.658436214,0,,,,,
0.000680591,0.24691358,0,,,,,
0.000680927,-0.411522634,0,,,,,
0.000681263,-0.987654321,0,,,,,
0.000681599,-0.823045267,0,,,,,
0.000681935,0,0,,,,,
0.000682271,-1.481481481,0,,,,,
0.000682607,-1.481481481,0,,,,,
0.000682943,0.411522634,0,,,,,
0.000683279,0.329218107,0,,,,,
0.000683615,-0.082304527,0,,,,,
0.000683951,-0.329218107,0,,,,,
0.000684287,-0.576131687,0,,,,,
0.000684623,-0.164609053,0,,,,,
0.000684959,0.24691358,0,,,,,
0.000685295,0.24691358,0,,,,,
0.000685631,0.411522634,0,,,,,
0.000685967,0.164609053,0,,,,,
0.000686303,0.329218107,0,,,,,
0.000686639,-0.24691358,0,,,,,
0.000686975,-0.823045267,0,,,,,
0.000687311,-0.905349794,0,,,,,
0.000687647,-0.576131687,0,,,,,
0.000687983,0.329218107,0,,,,,
0.000688319,0.329218107,0,,,,,
0.000688655,0.658436214,0,,,,,
0.000688991,0.329218107,0,,,,,
0.000689327,0.329218107,0,,,,,
0.000689663,-0.164609053,0,,,,,
0.000689999,-0.987654321,0,,,,,
0.000690335,-0.905349794,0,,,,,
0.000690671,-0.740740741,0,,,,,
0.000691007,0.164609053,0,,,,,
0.000691343,1.069958848,0,,,,,
0.000691679,0.329218107,0,,,,,
0.000692015,-1.234567901,0,,,,,
0.000692351,-0.823045267,0,,,,,
0.000692687,0.740740741,0,,,,,
0.000693023,-0.576131687,0,,,,,
0.000693359,-1.316872428,0,,,,,
0.000693695,-0.49382716,0,,,,,
0.000694031,-0.411522634,0,,,,,
0.000694367,0,0,,,,,
0.000694703,0.411522634,0,,,,,
0.000695039,0.411522634,0,,,,,
0.000695375,0.576131687,0,,,,,
0.000695711,0.082304527,0,,,,,
0.000696047,-0.49382716,0,,,,,
0.000696383,-0.987654321,0,,,,,
0.000696719,-0.823045267,0,,,,,
0.000697055,-0.164609053,0,,,,,
0.000697391,0.24691358,0,,,,,
0.000697727,0.658436214,0,,,,,
0.000698063,0.658436214,0,,,,,
0.000698399,0.658436214,0,,,,,
0.000698735,0.329218107,0,,,,,
0.000699071,-0.082304527,0,,,,,
0.000699407,-0.905349794,0,,,,,
0.000699743,-0.987654321,0,,,,,
0.000700079,-0.740740741,0,,,,,
0.000700415,-0.164609053,0,,,,,
0.000700751,0.49382716,0,,,,,
0.000701087,0.411522634,0,,,,,
0.000701423,0.576131687,0,,,,,
0.000701759,0.411522634,0,,,,,
0.000702095,2.469135802,0,,,,,
0.000702431,0.823045267,0,,,,,
0.000702767,-1.728395062,0,,,,,
0.000703103,-0.49382716,0,,,,,
0.000703439,-0.411522634,0,,,,,
0.000703775,0.164609053,0,,,,,
0.000704111,0.24691358,0,,,,,
0.000704447,0.49382716,0,,,,,
0.000704783,0.49382716,0,,,,,
0.000705119,0.164609053,0,,,,,
0.000705455,-0.329218107,0,,,,,
0.000705791,-0.905349794,0,,,,,
0.000706127,-0.329218107,0,,,,,
0.000706463,-0.164609053,0,,,,,
0.000706799,-0.082304527,0,,,,,
0.000707135,0.49382716,0,,,,,
0.000707471,0.164609053,0,,,,,
0.000707807,0.905349794,0,,,,,
0.000708143,0.329218107,0,,,,,
0.000708479,-0.329218107,0,,,,,
0.000708815,-0.987654321,0,,,,,
0.000709151,-1.316872428,0,,,,,
0.000709487,-0.576131687,0,,,,,
0.000709823,0,0,,,,,
0.000710159,0.740740741,0,,,,,
0.000710495,0.576131687,0,,,,,
0.000710831,0.658436214,0,,,,,
0.000711167,0.411522634,0,,,,,
0.000711503,-0.24691358,0,,,,,
0.000711839,0,0,,,,,
0.000712175,-1.234567901,0,,,,,
0.000712511,-1.481481481,0,,,,,
0.000712847,-0.082304527,0,,,,,
0.000713183,0.49382716,0,,,,,
0.000713519,0.658436214,0,,,,,
0.000713855,0.740740741,0,,,,,
0.000714191,0.49382716,0,,,,,
0.000714527,-0.164609053,0,,,,,
0.000714863,-0.740740741,0,,,,,
0.000715199,-1.152263374,0,,,,,
0.000715535,-0.740740741,0,,,,,
0.000715871,-0.24691358,0,,,,,
0.000716207,0.24691358,0,,,,,
0.000716543,0.658436214,0,,,,,
0.000716879,0.740740741,0,,,,,
0.000717215,0.987654321,0,,,,,
0.000717551,0.24691358,0,,,,,
0.000717887,-0.49382716,0,,,,,
0.000718223,-1.316872428,0,,,,,
0.000718559,-1.069958848,0,,,,,
0.000718895,-0.49382716,0,,,,,
0.000719231,-0.082304527,0,,,,,
0.000719567,0.49382716,0,,,,,
0.000719903,0.49382716,0,,,,,
0.000720239,0.987654321,0,,,,,
0.000720575,0.411522634,0,,,,,
0.000720911,-0.082304527,0,,,,,
0.000721247,-0.658436214,0,,,,,
0.000721583,-1.399176955,0,,,,,
0.000721919,-0.823045267,0,,,,,
0.000722255,-1.316872428,0,,,,,
0.000722591,0.24691358,0,,,,,
0.000722927,0.082304527,0,,,,,
0.000723263,0.740740741,0,,,,,
0.000723599,1.152263374,0,,,,,
0.000723935,0,0,,,,,
0.000724271,-0.24691358,0,,,,,
0.000724607,-0.905349794,0,,,,,
0.000724943,-0.658436214,0,,,,,
0.000725279,-0.329218107,0,,,,,
0.000725615,-0.24691358,0,,,,,
0.000725951,0.082304527,0,,,,,
0.000726287,0.082304527,0,,,,,
0.000726623,0.329218107,0,,,,,
0.000726959,0,0,,,,,
0.000727295,-0.24691358,0,,,,,
0.000727631,-0.329218107,0,,,,,
0.000727967,-0.24691358,0,,,,,
0.000728303,0.24691358,0,,,,,
0.000728639,0.329218107,0,,,,,
0.000728975,0.49382716,0,,,,,
0.000729311,0.329218107,0,,,,,
0.000729647,0.164609053,0,,,,,
